p1,kappa,plan_hash,p,P_accept,P_reject,ASN,P50,P90,P99,terminal_mass,mass_residual
0.15,1.5,15e756fae026a614,0.34,1.4486936300805305e-07,0.9999998551306349,35.701500384675114,34,53,75,1.364029638984777e-28,1.9984014443252818e-15
0.15,1.5,15e756fae026a614,0.35000000000000003,7.284637779357929e-08,0.9999999271536211,34.131605964128624,33,51,70,8.04283170197702e-31,1.1102230246251565e-15
0.15,1.5,15e756fae026a614,0.36,3.649175061068428e-08,0.9999999635082493,32.693122688780356,31,49,67,3.995327483131351e-33,1.1102230246251565e-16
0.15,1.5,15e756fae026a614,0.37,1.8199416664996137e-08,0.9999999818005831,31.370346543677755,29,45,64,1.6713545514945861e-35,2.220446049250313e-16
0.15,1.5,15e756fae026a614,0.38,9.030619897069285e-09,0.9999999909693799,30.149997132394066,28,44,61,5.882934324311707e-38,2.220446049250313e-16
0.15,1.5,15e756fae026a614,0.39,4.455500179295565e-09,0.9999999955445001,29.020752185196308,27,42,59,1.7401724514052476e-40,2.220446049250313e-16
0.15,1.5,15e756fae026a614,0.4,2.1843156518320645e-09,0.9999999978156842,27.97288896326398,27,41,57,4.3187516806693666e-43,2.220446049250313e-16
0.15,1.5,15e756fae026a614,0.41000000000000003,1.0633953588080667e-09,0.9999999989366046,26.998004934753993,26,39,53,8.974702746221599e-46,0.0
0.15,1.5,15e756fae026a614,0.42,5.137519090040313e-10,0.9999999994862497,26.088797579819357,25,37,51,1.5579032059643266e-48,1.5543122344752192e-15
0.15,1.5,15e756fae026a614,0.43,2.461546551855164e-10,0.9999999997538461,25.23888864157384,25,36,50,2.2527663895912304e-51,8.881784197001252e-16
0.15,1.5,15e756fae026a614,0.44,1.1688854909172092e-10,0.9999999998831125,24.442682123960306,24,35,48,2.7050562170094746e-54,1.1102230246251565e-15
0.15,1.5,15e756fae026a614,0.45,5.497362967853771e-11,0.9999999999450272,23.695248233800346,23,34,45,2.6876925255132955e-57,8.881784197001252e-16
0.15,1.5,15e756fae026a614,0.46,2.5589358190496936e-11,0.9999999999744115,22.992227557546986,21,33,44,2.2009497194527818e-60,8.881784197001252e-16
0.15,1.5,15e756fae026a614,0.47000000000000003,1.1781066286511911e-11,0.9999999999882202,22.32975126622642,21,32,43,1.479012996835024e-63,1.3322676295501878e-15
0.15,1.5,15e756fae026a614,0.48,5.3606844193233025e-12,0.9999999999946395,21.704374215277564,20,31,41,8.116756881537316e-67,2.220446049250313e-16
0.15,1.5,15e756fae026a614,0.49,2.409061157460167e-12,0.9999999999975905,21.113018570248048,20,29,40,3.6187975917895256e-70,4.440892098500626e-16
0.15,1.5,15e756fae026a614,0.5,1.068412249948797e-12,0.9999999999989313,20.55292613437526,19,28,37,1.3032731298272963e-73,3.3306690738754696e-16
0.15,1.5,15e756fae026a614,0.51,4.672544765794073e-13,0.9999999999995324,20.02161794549621,19,28,37,3.767894749240109e-77,3.3306690738754696e-16
0.15,1.5,15e756fae026a614,0.52,2.0134411366923303e-13,0.9999999999997985,19.51685999424898,19,27,36,8.686181452319753e-81,1.1102230246251565e-16
0.15,1.5,15e756fae026a614,0.53,8.54138095642935e-14,0.9999999999999147,19.036634125778026,18,26,35,1.5851041302075576e-84,2.220446049250313e-16
0.15,1.5,15e756fae026a614,0.54,3.563999260334356e-14,0.999999999999964,18.579113345421014,18,26,34,2.2717376797937946e-88,3.3306690738754696e-16
0.15,1.5,15e756fae026a614,0.55,1.4613899068677914e-14,0.9999999999999851,18.142640870170528,18,25,33,2.535273226399134e-92,2.220446049250313e-16
0.15,1.5,15e756fae026a614,0.56,5.882908778238905e-15,0.999999999999994,17.725712362205748,17,25,32,2.1829965731516906e-96,1.1102230246251565e-16
0.15,1.5,15e756fae026a614,0.5700000000000001,2.322585949856053e-15,0.9999999999999979,17.32696085543085,17,24,31,1.4358705389398168e-100,2.220446049250313e-16
0.15,1.5,15e756fae026a614,0.58,8.983310703369291e-16,0.9999999999999998,16.945143945719778,17,23,29,7.137289893079568e-105,6.661338147750939e-16
0.15,1.5,15e756fae026a614,0.59,3.40008359307697e-16,0.9999999999999996,16.57913286421346,16,23,29,2.6500130610071056e-109,1.1102230246251565e-16
0.15,1.5,15e756fae026a614,0.6,1.2577783751883496e-16,0.9999999999999998,16.227903093560112,16,21,28,7.257454311366327e-114,1.1102230246251565e-16
0.15,1.5,15e756fae026a614,0.61,4.5417008518566437e-17,0.9999999999999996,15.890526221937167,16,21,27,1.4461456050363528e-118,4.440892098500626e-16
0.15,1.5,15e756fae026a614,0.62,1.59857526814574e-17,1.0,15.566162761146984,16,20,27,2.0658606711811022e-123,0.0
0.15,1.5,15e756fae026a614,0.63,5.4765295537039405e-18,1.0,15.254055684765795,15,20,26,2.0819504576542486e-128,0.0
0.15,1.5,15e756fae026a614,0.64,1.823246834939021e-18,0.9999999999999999,14.953524471582805,15,20,26,1.4545554850677075e-133,1.1102230246251565e-16
0.15,1.5,15e756fae026a614,0.65,5.888567274607863e-19,0.9999999999999997,14.663959469331454,13,19,25,6.912188991848028e-139,3.3306690738754696e-16
0.15,1.5,15e756fae026a614,0.66,1.8415961498808505e-19,1.0,14.384816424501441,13,19,25,2.188314092506561e-144,0.0
0.15,1.5,15e756fae026a614,0.67,5.565813531029509e-20,0.9999999999999999,14.115611055940283,13,19,24,4.511868894853147e-150,1.1102230246251565e-16
0.15,1.5,15e756fae026a614,0.68,1.622053276790164e-20,1.0,13.855913582740419,13,18,24,5.909616843829651e-156,0.0
0.15,1.5,15e756fae026a614,0.6900000000000001,4.547474431337578e-21,1.0,13.605343149979623,13,18,23,4.784792049262727e-162,0.0
0.15,1.5,15e756fae026a614,0.7000000000000001,1.223242870605128e-21,1.0,13.363562128411218,13,18,21,2.323897761386276e-168,0.0
0.15,1.5,15e756fae026a614,0.71,3.14810686477048e-22,0.9999999999999997,13.13027029520763,12,17,21,6.549595121079135e-175,3.3306690738754696e-16
0.15,1.5,15e756fae026a614,0.72,7.72698620954249e-23,1.0,12.905198931313986,12,17,20,1.0325327486629092e-181,0.0
0.15,1.5,15e756fae026a614,0.73,1.802510676700145e-23,0.9999999999999998,12.688104895875618,12,17,20,8.74108912825031e-189,2.220446049250313e-16
0.15,1.5,15e756fae026a614,0.74,3.98076809545229e-24,1.0,12.478764758705507,12,16,20,3.7970507623156547e-196,0.0
0.15,1.5,15e756fae026a614,0.75,8.286971342299414e-25,1.0000000000000002,12.276969087194736,12,16,19,8.043441717539385e-204,2.220446049250313e-16
0.15,1.5,15e756fae026a614,0.76,1.6182863022285198e-25,1.0,12.08251699403223,12,16,19,7.847180288777306e-212,0.0
0.15,1.5,15e756fae026a614,0.77,2.9482816466848753e-26,0.9999999999999997,11.895211056457832,11,15,19,3.305405902471346e-220,3.3306690738754696e-16
0.15,1.5,15e756fae026a614,0.78,4.980182609281933e-27,1.0,11.714852716663314,11,15,18,5.586924003396354e-229,0.0
0.15,1.5,15e756fae026a614,0.79,7.744956659893526e-28,0.9999999999999999,11.541238266767213,11,15,18,3.485692512749018e-238,1.1102230246251565e-16
0.15,1.5,15e756fae026a614,0.8,1.0999621145908422e-28,0.9999999999999999,11.37415551110807,11,13,18,7.294048233395087e-248,1.1102230246251565e-16
0.15,1.5,15e756fae026a614,0.81,1.4134154130106545e-29,1.0,11.213381184147758,11,13,17,4.5832675292247855e-258,0.0
0.15,1.5,15e756fae026a614,0.8200000000000001,1.6255016598218574e-30,1.0,11.058679184840495,11,13,17,7.604150150905417e-269,0.0
0.15,1.5,15e756fae026a614,0.8300000000000001,1.6520227421849685e-31,1.0,10.909799668678566,11,13,17,2.8650108093784555e-280,0.0
0.15,1.5,15e756fae026a614,0.84,1.4616334646417128e-32,1.0,10.766479017469056,10,13,16,2.0511182677671323e-292,0.0
0.15,1.5,15e756fae026a614,0.85,1.1057974691217605e-33,0.9999999999999998,10.628440684779655,10,12,16,2.255302904893855e-305,2.220446049250313e-16
0.15,1.5,15e756fae026a614,0.86,7.000630821626666e-35,0.9999999999999999,10.495396892283315,10,12,16,2.94547e-319,1.1102230246251565e-16
0.15,1.5,15e756fae026a614,0.87,3.611965352930437e-36,0.9999999999999999,10.367051129079547,10,12,15,0.0,1.1102230246251565e-16
0.15,1.5,15e756fae026a614,0.88,1.469790106059398e-37,1.0,10.243101382399093,10,12,15,0.0,0.0
0.15,1.5,15e756fae026a614,0.89,4.525956955272078e-39,0.9999999999999997,10.123244003612255,10,12,13,0.0,3.3306690738754696e-16
0.15,1.5,15e756fae026a614,0.9,1.000003600008901e-40,0.9999999999999999,10.007178087670606,10,11,13,0.0,1.1102230246251565e-16
0.15,1.5,15e756fae026a614,0.91,1.4780908674992977e-42,1.0000000000000002,9.894610216375078,10,11,13,0.0,2.220446049250313e-16
0.15,1.5,15e756fae026a614,0.92,1.329229021619713e-44,1.0,9.78525938542931,10,11,13,0.0,0.0
0.15,1.5,15e756fae026a614,0.93,6.366807711431118e-47,1.0,9.67886190130605,9,11,12,0.0,0.0
0.15,1.5,15e756fae026a614,0.9400000000000001,1.3367495945851473e-49,1.0,9.575175995726322,9,11,12,0.0,0.0
0.15,1.5,15e756fae026a614,0.9500000000000001,9.094947287735046e-53,0.9999999999999998,9.473985862279168,9,10,12,0.0,2.220446049250313e-16
0.15,1.5,15e756fae026a614,0.96,1.2089258272205764e-56,1.0000000000000002,9.375104770736916,9,10,11,0.0,2.220446049250313e-16
0.15,1.5,15e756fae026a614,0.97,1.2157665469373825e-61,0.9999999999999999,9.278376859406224,9,10,11,0.0,1.1102230246251565e-16
0.15,1.5,15e756fae026a614,0.98,1.0995116278312087e-68,0.9999999999999999,9.183677143978887,9,10,11,0.0,1.1102230246251565e-16
0.15,1.5,15e756fae026a614,0.99,1.0000000000004322e-80,0.9999999999999998,9.090909212497923,9,9,10,0.0,2.220446049250313e-16
0.15,1.5,15e756fae026a614,1.0,0.0,1.0,9.0,9,9,9,0.0,0.0
0.15,2.0,2a9e74898f3fa159,0.0,1.0,0.0,40.0,40,40,40,0.0,0.0
0.15,2.0,2a9e74898f3fa159,0.01,0.9999999999989928,1.0064953747712104e-12,43.478287969499924,40,48,64,1.3137077311994119e-53,6.661338147750939e-16
0.15,2.0,2a9e74898f3fa159,0.02,0.9999999993586169,6.413820186559036e-10,47.620961908141844,48,56,80,5.353621761805117e-34,9.992007221626409e-16
0.15,2.0,2a9e74898f3fa159,0.03,0.9999999638917278,3.610827031653275e-08,52.64989131532481,48,72,97,1.5839383254498435e-23,1.887379141862766e-15
0.15,2.0,2a9e74898f3fa159,0.04,0.9999992575950563,7.424049417622399e-07,58.90187974381736,56,80,121,8.292873080908654e-17,1.9984014443252818e-15
0.15,2.0,2a9e74898f3fa159,0.05,0.9999912440670393,8.755932957498262e-06,66.88647870994468,64,97,145,3.752280612466949e-12,3.219646771412954e-15
0.15,2.0,2a9e74898f3fa159,0.06,0.999927712126505,7.22878734904418e-05,77.40524429934386,72,121,194,8.303535819780557e-09,4.551914400963142e-15
0.15,2.0,2a9e74898f3fa159,0.07,0.9995356761097864,0.00046432389020908043,91.79932089928545,80,153,250,2.2678283555852805e-06,4.440892098500626e-15
0.15,2.0,2a9e74898f3fa159,0.08,0.9975063268693445,0.0024936731306597296,112.37548969583608,97,194,347,0.00013290672765326253,4.218847493575595e-15
0.15,2.0,2a9e74898f3fa159,0.09,0.9880586588368634,0.011941341163140565,142.70969511640678,113,267,485,0.0023873286889608894,3.9968028886505635e-15
0.15,2.0,2a9e74898f3fa159,0.1,0.9500540917326762,0.04994590826732912,185.56336158006158,145,372,626,0.016744929447379826,5.329070518200751e-15
0.15,2.0,2a9e74898f3fa159,0.11,0.8399851923224622,0.16001480767754162,234.763408791947,186,501,626,0.054390628110122886,3.774758283725532e-15
0.15,2.0,2a9e74898f3fa159,0.12,0.6366740258796377,0.3633259741203635,269.8135387248916,218,606,626,0.09254021824986035,1.3322676295501878e-15
0.15,2.0,2a9e74898f3fa159,0.125625,0.5007476307969211,0.49925236920307847,275.33307891931634,226,619,626,0.09727288147798664,4.440892098500626e-16
0.15,2.0,2a9e74898f3fa159,0.13,0.3983333801923859,0.6016666198076135,271.66171098775607,223,602,626,0.09031215144806379,6.661338147750939e-16
0.15,2.0,2a9e74898f3fa159,0.14,0.20995049718176703,0.7900495028182333,243.17449185263456,198,509,626,0.054132332698551416,2.220446049250313e-16
0.15,2.0,2a9e74898f3fa159,0.15,0.09944689320235661,0.9005531067976387,202.85431745200606,166,401,626,0.021004620283837573,4.6629367034256575e-15
0.15,2.0,2a9e74898f3fa159,0.16,0.04540673625821375,0.9545932637417809,165.60905818058907,135,313,562,0.005499679774705701,5.329070518200751e-15
0.15,2.0,2a9e74898f3fa159,0.17,0.020836659666531854,0.9791633403334644,136.4072805219648,115,253,440,0.0010047413176606957,3.774758283725532e-15
0.15,2.0,2a9e74898f3fa159,0.18,0.009725799988955388,0.9902742000110518,114.61445118520167,98,206,353,0.00013164702939492221,7.105427357601002e-15
0.15,2.0,2a9e74898f3fa159,0.19,0.004615569048696958,0.9953844309513086,98.30789298867599,85,174,289,1.2658336977879828e-05,5.551115123125783e-15
0.15,2.0,2a9e74898f3fa159,0.2,0.002221812131425025,0.9977781878685812,85.85381000484347,76,149,246,9.106674652143088e-07,6.217248937900877e-15
0.15,2.0,2a9e74898f3fa159,0.21,0.001082555867092533,0.9989174441329102,76.11185174751718,68,130,211,4.983155471931716e-08,2.6645352591003757e-15
0.15,2.0,2a9e74898f3fa159,0.22,0.0005328635017345151,0.9994671364982679,68.3165961366145,61,115,183,2.103324003330284e-09,2.4424906541753444e-15
0.15,2.0,2a9e74898f3fa159,0.23,0.00026449854078813406,0.9997355014592132,61.95153591139969,56,102,163,6.930703191607337e-11,1.3322676295501878e-15
0.15,2.0,2a9e74898f3fa159,0.24,0.00013217772959954157,0.9998678222704003,56.66181818296198,52,93,146,1.8012566738197603e-12,2.220446049250313e-16
0.15,2.0,2a9e74898f3fa159,0.25,6.640245600285283e-05,0.9999335975439975,52.19839891574754,46,85,132,3.724840148439047e-14,2.220446049250313e-16
0.15,2.0,2a9e74898f3fa159,0.26,3.3492130419890684e-05,0.9999665078695784,48.38264305540288,44,78,118,6.174654720538467e-16,1.6653345369377348e-15
0.15,2.0,2a9e74898f3fa159,0.27,1.6941385151833846e-05,0.9999830586148456,45.08366486879379,42,73,109,8.25718023591199e-18,2.55351295663786e-15
0.15,2.0,2a9e74898f3fa159,0.28,8.585765550181987e-06,0.999991414234449,42.20359566765416,38,67,101,8.954987756545894e-20,7.771561172376096e-16
0.15,2.0,2a9e74898f3fa159,0.29,4.355700200429804e-06,0.9999956442997974,39.66784418797751,36,62,93,7.910778704643001e-22,2.220446049250313e-15
0.15,2.0,2a9e74898f3fa159,0.3,2.2102736136939797e-06,0.9999977897263842,37.41855072359347,35,59,86,5.712786556078334e-24,2.1094237467877974e-15
0.15,2.0,2a9e74898f3fa159,0.31,1.1210568711109546e-06,0.9999988789431269,35.41011486020518,33,54,82,3.3820874713822814e-26,1.9984014443252818e-15
0.15,2.0,2a9e74898f3fa159,0.32,5.679404051892323e-07,0.9999994320595934,33.60608746533701,30,52,76,1.6450203311195327e-28,1.4432899320127035e-15
0.15,2.0,2a9e74898f3fa159,0.33,2.871975893585903e-07,0.9999997128024081,31.976971602187042,29,50,72,6.583852807569363e-31,2.55351295663786e-15
0.15,2.0,2a9e74898f3fa159,0.34,1.4486936288016002e-07,0.9999998551306339,30.498637187760245,28,46,68,2.170375403029794e-33,3.219646771412954e-15
0.15,2.0,2a9e74898f3fa159,0.35000000000000003,7.284637776732398e-08,0.9999999271536203,29.151156497036013,27,44,65,5.8955685416553626e-36,1.887379141862766e-15
0.15,2.0,2a9e74898f3fa159,0.36,3.649175060534787e-08,0.9999999635082496,27.917933363102346,27,43,61,1.3195400216570634e-38,2.220446049250313e-16
0.15,2.0,2a9e74898f3fa159,0.37,1.819941666392344e-08,0.9999999818005834,26.785041314266724,26,41,58,2.4321239543636485e-41,0.0
0.15,2.0,2a9e74898f3fa159,0.38,9.030619896856268e-09,0.9999999909693799,25.740713299595203,25,38,54,3.687854956083222e-44,2.220446049250313e-16
0.15,2.0,2a9e74898f3fa159,0.39,4.455500179253824e-09,0.9999999955444998,24.77494347838863,22,37,52,4.5935702212251645e-47,0.0
0.15,2.0,2a9e74898f3fa159,0.4,2.1843156518240044e-09,0.9999999978156848,23.879173260257495,22,36,51,4.691240824207258e-50,4.440892098500626e-16
0.15,2.0,2a9e74898f3fa159,0.41000000000000003,1.063395358806535e-09,0.9999999989366051,23.04604160024093,21,34,48,3.9189528257241915e-53,4.440892098500626e-16
0.15,2.0,2a9e74898f3fa159,0.42,5.137519090037453e-10,0.9999999994862486,22.269184881441404,21,33,46,2.670509241045722e-56,4.440892098500626e-16
0.15,2.0,2a9e74898f3fa159,0.43,2.4615465518546385e-10,0.9999999997538461,21.54307543555614,20,32,44,1.479683783048178e-59,8.881784197001252e-16
0.15,2.0,2a9e74898f3fa159,0.44,1.168885490917115e-10,0.9999999998831127,20.86289040850966,20,30,43,6.642229418049303e-63,1.3322676295501878e-15
0.15,2.0,2a9e74898f3fa159,0.45,5.497362967853606e-11,0.9999999999450278,20.22440461822569,19,29,41,2.405776430674315e-66,1.3322676295501878e-15
0.15,2.0,2a9e74898f3fa159,0.46,2.5589358190496658e-11,0.9999999999744121,19.62390249323276,19,28,38,6.998767786616707e-70,1.5543122344752192e-15
0.15,2.0,2a9e74898f3fa159,0.47000000000000003,1.1781066286511864e-11,0.9999999999882202,19.058105266931385,18,28,37,1.627186279649092e-73,1.3322676295501878e-15
0.15,2.0,2a9e74898f3fa159,0.48,5.360684419323294e-12,0.9999999999946397,18.524110429006594,18,27,36,3.006872632334211e-77,4.440892098500626e-16
0.15,2.0,2a9e74898f3fa159,0.49,2.4090611574601663e-12,0.9999999999975904,18.019341069573702,18,26,36,4.38981838440484e-81,5.551115123125783e-16
0.15,2.0,2a9e74898f3fa159,0.5,1.0684122499487968e-12,0.9999999999989313,17.541503241246723,17,25,35,5.03027384229439e-85,3.3306690738754696e-16
0.15,2.0,2a9e74898f3fa159,0.51,4.672544765794073e-13,0.999999999999533,17.08854984473963,17,25,34,4.4922663974608245e-89,2.220446049250313e-16
0.15,2.0,2a9e74898f3fa159,0.52,2.0134411366923303e-13,0.9999999999997986,16.65864984118224,16,24,33,3.1025895975534346e-93,0.0
0.15,2.0,2a9e74898f3fa159,0.53,8.54138095642935e-14,0.9999999999999142,16.250161828855276,16,22,30,1.6434200308049823e-97,4.440892098500626e-16
0.15,2.0,2a9e74898f3fa159,0.54,3.563999260334356e-14,0.9999999999999644,15.861611208448602,14,22,30,6.616436019370168e-102,0.0
0.15,2.0,2a9e74898f3fa159,0.55,1.4613899068677914e-14,0.999999999999985,15.491670310462514,14,21,29,2.0050299341282608e-106,3.3306690738754696e-16
0.15,2.0,2a9e74898f3fa159,0.56,5.882908778238905e-15,0.9999999999999941,15.1391409794467,14,21,28,4.5255203543672926e-111,0.0
0.15,2.0,2a9e74898f3fa159,0.5700000000000001,2.322585949856053e-15,0.9999999999999979,14.80293920871293,14,20,28,7.521929530342481e-116,2.220446049250313e-16
0.15,2.0,2a9e74898f3fa159,0.58,8.983310703369291e-16,0.9999999999999991,14.482081500644224,13,20,27,9.094246940324514e-121,0.0
0.15,2.0,2a9e74898f3fa159,0.59,3.40008359307697e-16,0.9999999999999994,14.17567269519595,13,20,26,7.8924378904728e-126,2.220446049250313e-16
0.15,2.0,2a9e74898f3fa159,0.6,1.2577783751883496e-16,0.9999999999999996,13.882895065154369,13,19,26,4.846405004263163e-131,3.3306690738754696e-16
0.15,2.0,2a9e74898f3fa159,0.61,4.5417008518566437e-17,1.0,13.602998523000316,13,19,25,2.0731540392407307e-136,0.0
0.15,2.0,2a9e74898f3fa159,0.62,1.59857526814574e-17,1.0000000000000002,13.335291822131966,13,18,24,6.074592447283743e-142,2.220446049250313e-16
0.15,2.0,2a9e74898f3fa159,0.63,5.4765295537039405e-18,0.9999999999999999,13.079134665692644,12,18,24,1.1970711238142833e-147,1.1102230246251565e-16
0.15,2.0,2a9e74898f3fa159,0.64,1.823246834939021e-18,0.9999999999999997,12.833930660062004,12,18,22,1.55521541171658e-153,3.3306690738754696e-16
0.15,2.0,2a9e74898f3fa159,0.65,5.888567274607863e-19,0.9999999999999997,12.59912106780384,12,17,22,1.303499454205452e-159,3.3306690738754696e-16
0.15,2.0,2a9e74898f3fa159,0.66,1.8415961498808505e-19,1.0,12.374179327070745,12,17,21,6.88346848811137e-166,0.0
0.15,2.0,2a9e74898f3fa159,0.67,5.565813531029509e-20,0.9999999999999994,12.15860631169531,12,17,21,2.231778216091159e-172,5.551115123125783e-16
0.15,2.0,2a9e74898f3fa159,0.68,1.622053276790164e-20,1.0000000000000004,11.951926309033912,11,16,20,4.3185913413944946e-179,4.440892098500626e-16
0.15,2.0,2a9e74898f3fa159,0.6900000000000001,4.547474431337578e-21,1.0000000000000002,11.75368369171557,11,16,20,4.834769389605748e-186,2.220446049250313e-16
0.15,2.0,2a9e74898f3fa159,0.7000000000000001,1.223242870605128e-21,1.0,11.563440255486505,11,14,20,3.026119919278255e-193,0.0
0.15,2.0,2a9e74898f3fa159,0.71,3.14810686477048e-22,1.0,11.380773189078605,11,14,19,1.0196791220712501e-200,0.0
0.15,2.0,2a9e74898f3fa159,0.72,7.72698620954249e-23,1.0000000000000002,11.205273634248886,11,14,19,1.7739421006292814e-208,2.220446049250313e-16
0.15,2.0,2a9e74898f3fa159,0.73,1.802510676700145e-23,1.0,11.036545785614706,11,14,18,1.5210109880861346e-216,0.0
0.15,2.0,2a9e74898f3fa159,0.74,3.98076809545229e-24,0.9999999999999996,10.874206471398841,11,13,18,6.10302826139944e-225,4.440892098500626e-16
0.15,2.0,2a9e74898f3fa159,0.75,8.286971342299414e-25,1.0,10.717885148387216,10,13,18,1.0814452213287326e-233,0.0
0.15,2.0,2a9e74898f3fa159,0.76,1.6182863022285198e-25,1.0,10.567224237893576,10,13,17,7.929081592038518e-243,0.0
0.15,2.0,2a9e74898f3fa159,0.77,2.9482816466848753e-26,0.9999999999999996,10.421879724805706,10,13,17,2.2349715456012067e-252,4.440892098500626e-16
