p1,kappa,plan_hash,n,k_accept_max,k_reject_min,terminal
0.12,2.0,c270fb91ae7ce470,3371,358,385,False
0.12,2.0,c270fb91ae7ce470,3372,359,385,False
0.12,2.0,c270fb91ae7ce470,3373,359,385,False
0.12,2.0,c270fb91ae7ce470,3374,359,385,False
0.12,2.0,c270fb91ae7ce470,3375,359,385,False
0.12,2.0,c270fb91ae7ce470,3376,359,385,False
0.12,2.0,c270fb91ae7ce470,3377,359,385,False
0.12,2.0,c270fb91ae7ce470,3378,359,385,False
0.12,2.0,c270fb91ae7ce470,3379,359,385,False
0.12,2.0,c270fb91ae7ce470,3380,359,386,False
0.12,2.0,c270fb91ae7ce470,3381,360,386,False
0.12,2.0,c270fb91ae7ce470,3382,360,386,False
0.12,2.0,c270fb91ae7ce470,3383,360,386,False
0.12,2.0,c270fb91ae7ce470,3384,360,386,False
0.12,2.0,c270fb91ae7ce470,3385,360,386,False
0.12,2.0,c270fb91ae7ce470,3386,360,386,False
0.12,2.0,c270fb91ae7ce470,3387,360,386,False
0.12,2.0,c270fb91ae7ce470,3388,360,386,False
0.12,2.0,c270fb91ae7ce470,3389,360,387,False
0.12,2.0,c270fb91ae7ce470,3390,361,387,False
0.12,2.0,c270fb91ae7ce470,3391,361,387,False
0.12,2.0,c270fb91ae7ce470,3392,361,387,False
0.12,2.0,c270fb91ae7ce470,3393,361,387,False
0.12,2.0,c270fb91ae7ce470,3394,361,387,False
0.12,2.0,c270fb91ae7ce470,3395,361,387,False
0.12,2.0,c270fb91ae7ce470,3396,361,387,False
0.12,2.0,c270fb91ae7ce470,3397,361,387,False
0.12,2.0,c270fb91ae7ce470,3398,361,387,False
0.12,2.0,c270fb91ae7ce470,3399,361,388,False
0.12,2.0,c270fb91ae7ce470,3400,362,388,False
0.12,2.0,c270fb91ae7ce470,3401,362,388,False
0.12,2.0,c270fb91ae7ce470,3402,362,388,False
0.12,2.0,c270fb91ae7ce470,3403,362,388,False
0.12,2.0,c270fb91ae7ce470,3404,362,388,False
0.12,2.0,c270fb91ae7ce470,3405,362,388,False
0.12,2.0,c270fb91ae7ce470,3406,362,388,False
0.12,2.0,c270fb91ae7ce470,3407,362,388,False
0.12,2.0,c270fb91ae7ce470,3408,362,389,False
0.12,2.0,c270fb91ae7ce470,3409,363,389,False
0.12,2.0,c270fb91ae7ce470,3410,363,389,False
0.12,2.0,c270fb91ae7ce470,3411,363,389,False
0.12,2.0,c270fb91ae7ce470,3412,363,389,False
0.12,2.0,c270fb91ae7ce470,3413,363,389,False
0.12,2.0,c270fb91ae7ce470,3414,363,389,False
0.12,2.0,c270fb91ae7ce470,3415,363,389,False
0.12,2.0,c270fb91ae7ce470,3416,363,389,False
0.12,2.0,c270fb91ae7ce470,3417,363,390,False
0.12,2.0,c270fb91ae7ce470,3418,364,390,False
0.12,2.0,c270fb91ae7ce470,3419,364,390,False
0.12,2.0,c270fb91ae7ce470,3420,364,390,False
0.12,2.0,c270fb91ae7ce470,3421,364,390,False
0.12,2.0,c270fb91ae7ce470,3422,364,390,False
0.12,2.0,c270fb91ae7ce470,3423,364,390,False
0.12,2.0,c270fb91ae7ce470,3424,364,390,False
0.12,2.0,c270fb91ae7ce470,3425,364,390,False
0.12,2.0,c270fb91ae7ce470,3426,364,391,False
0.12,2.0,c270fb91ae7ce470,3427,365,391,False
0.12,2.0,c270fb91ae7ce470,3428,365,391,False
0.12,2.0,c270fb91ae7ce470,3429,365,391,False
0.12,2.0,c270fb91ae7ce470,3430,365,391,False
0.12,2.0,c270fb91ae7ce470,3431,365,391,False
0.12,2.0,c270fb91ae7ce470,3432,365,391,False
0.12,2.0,c270fb91ae7ce470,3433,365,391,False
0.12,2.0,c270fb91ae7ce470,3434,365,391,False
0.12,2.0,c270fb91ae7ce470,3435,365,392,False
0.12,2.0,c270fb91ae7ce470,3436,366,392,False
0.12,2.0,c270fb91ae7ce470,3437,366,392,False
0.12,2.0,c270fb91ae7ce470,3438,366,392,False
0.12,2.0,c270fb91ae7ce470,3439,366,392,False
0.12,2.0,c270fb91ae7ce470,3440,366,392,False
0.12,2.0,c270fb91ae7ce470,3441,366,392,False
0.12,2.0,c270fb91ae7ce470,3442,366,392,False
0.12,2.0,c270fb91ae7ce470,3443,366,392,False
0.12,2.0,c270fb91ae7ce470,3444,366,393,False
0.12,2.0,c270fb91ae7ce470,3445,367,393,False
0.12,2.0,c270fb91ae7ce470,3446,367,393,False
0.12,2.0,c270fb91ae7ce470,3447,367,393,False
0.12,2.0,c270fb91ae7ce470,3448,367,393,False
0.12,2.0,c270fb91ae7ce470,3449,367,393,False
0.12,2.0,c270fb91ae7ce470,3450,367,393,False
0.12,2.0,c270fb91ae7ce470,3451,367,393,False
0.12,2.0,c270fb91ae7ce470,3452,367,393,False
0.12,2.0,c270fb91ae7ce470,3453,367,394,False
0.12,2.0,c270fb91ae7ce470,3454,368,394,False
0.12,2.0,c270fb91ae7ce470,3455,368,394,False
0.12,2.0,c270fb91ae7ce470,3456,368,394,False
0.12,2.0,c270fb91ae7ce470,3457,368,394,False
0.12,2.0,c270fb91ae7ce470,3458,368,394,False
0.12,2.0,c270fb91ae7ce470,3459,368,394,False
0.12,2.0,c270fb91ae7ce470,3460,368,394,False
0.12,2.0,c270fb91ae7ce470,3461,368,394,False
0.12,2.0,c270fb91ae7ce470,3462,368,395,False
0.12,2.0,c270fb91ae7ce470,3463,369,395,False
0.12,2.0,c270fb91ae7ce470,3464,369,395,False
0.12,2.0,c270fb91ae7ce470,3465,369,395,False
0.12,2.0,c270fb91ae7ce470,3466,369,395,False
0.12,2.0,c270fb91ae7ce470,3467,369,395,False
0.12,2.0,c270fb91ae7ce470,3468,369,395,False
0.12,2.0,c270fb91ae7ce470,3469,369,395,False
0.12,2.0,c270fb91ae7ce470,3470,369,395,False
0.12,2.0,c270fb91ae7ce470,3471,369,395,False
0.12,2.0,c270fb91ae7ce470,3472,370,396,False
0.12,2.0,c270fb91ae7ce470,3473,370,396,False
0.12,2.0,c270fb91ae7ce470,3474,370,396,False
0.12,2.0,c270fb91ae7ce470,3475,370,396,False
0.12,2.0,c270fb91ae7ce470,3476,370,396,False
0.12,2.0,c270fb91ae7ce470,3477,370,396,False
0.12,2.0,c270fb91ae7ce470,3478,370,396,False
0.12,2.0,c270fb91ae7ce470,3479,370,396,False
0.12,2.0,c270fb91ae7ce470,3480,370,396,False
0.12,2.0,c270fb91ae7ce470,3481,370,397,False
0.12,2.0,c270fb91ae7ce470,3482,371,397,False
0.12,2.0,c270fb91ae7ce470,3483,371,397,False
0.12,2.0,c270fb91ae7ce470,3484,371,397,False
0.12,2.0,c270fb91ae7ce470,3485,371,397,False
0.12,2.0,c270fb91ae7ce470,3486,371,397,False
0.12,2.0,c270fb91ae7ce470,3487,371,397,False
0.12,2.0,c270fb91ae7ce470,3488,371,397,False
0.12,2.0,c270fb91ae7ce470,3489,371,397,False
0.12,2.0,c270fb91ae7ce470,3490,371,398,False
0.12,2.0,c270fb91ae7ce470,3491,372,398,False
0.12,2.0,c270fb91ae7ce470,3492,372,398,False
0.12,2.0,c270fb91ae7ce470,3493,372,398,False
0.12,2.0,c270fb91ae7ce470,3494,372,398,False
0.12,2.0,c270fb91ae7ce470,3495,372,398,False
0.12,2.0,c270fb91ae7ce470,3496,372,398,False
0.12,2.0,c270fb91ae7ce470,3497,372,398,False
0.12,2.0,c270fb91ae7ce470,3498,372,398,False
0.12,2.0,c270fb91ae7ce470,3499,372,399,False
0.12,2.0,c270fb91ae7ce470,3500,373,399,False
0.12,2.0,c270fb91ae7ce470,3501,373,399,False
0.12,2.0,c270fb91ae7ce470,3502,373,399,False
0.12,2.0,c270fb91ae7ce470,3503,373,399,False
0.12,2.0,c270fb91ae7ce470,3504,373,399,False
0.12,2.0,c270fb91ae7ce470,3505,373,399,False
0.12,2.0,c270fb91ae7ce470,3506,373,399,False
0.12,2.0,c270fb91ae7ce470,3507,373,399,False
0.12,2.0,c270fb91ae7ce470,3508,373,400,False
0.12,2.0,c270fb91ae7ce470,3509,374,400,False
0.12,2.0,c270fb91ae7ce470,3510,374,400,False
0.12,2.0,c270fb91ae7ce470,3511,374,400,False
0.12,2.0,c270fb91ae7ce470,3512,374,400,False
0.12,2.0,c270fb91ae7ce470,3513,374,400,False
0.12,2.0,c270fb91ae7ce470,3514,374,400,False
0.12,2.0,c270fb91ae7ce470,3515,374,400,False
0.12,2.0,c270fb91ae7ce470,3516,374,400,False
0.12,2.0,c270fb91ae7ce470,3517,374,401,False
0.12,2.0,c270fb91ae7ce470,3518,375,401,False
0.12,2.0,c270fb91ae7ce470,3519,375,401,False
0.12,2.0,c270fb91ae7ce470,3520,375,401,False
0.12,2.0,c270fb91ae7ce470,3521,375,401,False
0.12,2.0,c270fb91ae7ce470,3522,375,401,False
0.12,2.0,c270fb91ae7ce470,3523,375,401,False
0.12,2.0,c270fb91ae7ce470,3524,375,401,False
0.12,2.0,c270fb91ae7ce470,3525,375,401,False
0.12,2.0,c270fb91ae7ce470,3526,375,402,False
0.12,2.0,c270fb91ae7ce470,3527,376,402,False
0.12,2.0,c270fb91ae7ce470,3528,376,402,False
0.12,2.0,c270fb91ae7ce470,3529,376,402,False
0.12,2.0,c270fb91ae7ce470,3530,376,402,False
0.12,2.0,c270fb91ae7ce470,3531,376,402,False
0.12,2.0,c270fb91ae7ce470,3532,376,402,False
0.12,2.0,c270fb91ae7ce470,3533,376,402,False
0.12,2.0,c270fb91ae7ce470,3534,376,402,False
0.12,2.0,c270fb91ae7ce470,3535,376,403,False
0.12,2.0,c270fb91ae7ce470,3536,377,403,False
0.12,2.0,c270fb91ae7ce470,3537,377,403,False
0.12,2.0,c270fb91ae7ce470,3538,377,403,False
0.12,2.0,c270fb91ae7ce470,3539,377,403,False
0.12,2.0,c270fb91ae7ce470,3540,377,403,False
0.12,2.0,c270fb91ae7ce470,3541,377,403,False
0.12,2.0,c270fb91ae7ce470,3542,377,403,False
0.12,2.0,c270fb91ae7ce470,3543,377,403,False
0.12,2.0,c270fb91ae7ce470,3544,377,404,False
0.12,2.0,c270fb91ae7ce470,3545,378,404,False
0.12,2.0,c270fb91ae7ce470,3546,378,404,False
0.12,2.0,c270fb91ae7ce470,3547,378,404,False
0.12,2.0,c270fb91ae7ce470,3548,378,404,False
0.12,2.0,c270fb91ae7ce470,3549,378,404,False
0.12,2.0,c270fb91ae7ce470,3550,378,404,False
0.12,2.0,c270fb91ae7ce470,3551,378,404,False
0.12,2.0,c270fb91ae7ce470,3552,378,404,False
0.12,2.0,c270fb91ae7ce470,3553,378,404,False
0.12,2.0,c270fb91ae7ce470,3554,379,405,False
0.12,2.0,c270fb91ae7ce470,3555,379,405,False
0.12,2.0,c270fb91ae7ce470,3556,379,405,False
0.12,2.0,c270fb91ae7ce470,3557,379,405,False
0.12,2.0,c270fb91ae7ce470,3558,379,405,False
0.12,2.0,c270fb91ae7ce470,3559,379,405,False
0.12,2.0,c270fb91ae7ce470,3560,379,405,False
0.12,2.0,c270fb91ae7ce470,3561,379,405,False
0.12,2.0,c270fb91ae7ce470,3562,379,405,False
0.12,2.0,c270fb91ae7ce470,3563,379,406,False
0.12,2.0,c270fb91ae7ce470,3564,380,406,False
0.12,2.0,c270fb91ae7ce470,3565,380,406,False
0.12,2.0,c270fb91ae7ce470,3566,380,406,False
0.12,2.0,c270fb91ae7ce470,3567,380,406,False
0.12,2.0,c270fb91ae7ce470,3568,380,406,False
0.12,2.0,c270fb91ae7ce470,3569,380,406,False
0.12,2.0,c270fb91ae7ce470,3570,380,406,False
0.12,2.0,c270fb91ae7ce470,3571,380,406,False
0.12,2.0,c270fb91ae7ce470,3572,380,407,False
0.12,2.0,c270fb91ae7ce470,3573,381,407,False
0.12,2.0,c270fb91ae7ce470,3574,381,407,False
0.12,2.0,c270fb91ae7ce470,3575,381,407,False
0.12,2.0,c270fb91ae7ce470,3576,381,407,False
0.12,2.0,c270fb91ae7ce470,3577,381,407,False
0.12,2.0,c270fb91ae7ce470,3578,381,407,False
0.12,2.0,c270fb91ae7ce470,3579,381,407,False
0.12,2.0,c270fb91ae7ce470,3580,381,407,False
0.12,2.0,c270fb91ae7ce470,3581,381,408,False
0.12,2.0,c270fb91ae7ce470,3582,382,408,False
0.12,2.0,c270fb91ae7ce470,3583,382,408,False
0.12,2.0,c270fb91ae7ce470,3584,382,408,False
0.12,2.0,c270fb91ae7ce470,3585,382,408,False
0.12,2.0,c270fb91ae7ce470,3586,382,408,False
0.12,2.0,c270fb91ae7ce470,3587,382,408,False
0.12,2.0,c270fb91ae7ce470,3588,382,408,False
0.12,2.0,c270fb91ae7ce470,3589,382,408,False
0.12,2.0,c270fb91ae7ce470,3590,382,409,False
0.12,2.0,c270fb91ae7ce470,3591,383,409,False
0.12,2.0,c270fb91ae7ce470,3592,383,409,False
0.12,2.0,c270fb91ae7ce470,3593,383,409,False
0.12,2.0,c270fb91ae7ce470,3594,383,409,False
0.12,2.0,c270fb91ae7ce470,3595,383,409,False
0.12,2.0,c270fb91ae7ce470,3596,383,409,False
0.12,2.0,c270fb91ae7ce470,3597,383,409,False
0.12,2.0,c270fb91ae7ce470,3598,383,409,False
0.12,2.0,c270fb91ae7ce470,3599,383,410,False
0.12,2.0,c270fb91ae7ce470,3600,384,410,False
0.12,2.0,c270fb91ae7ce470,3601,384,410,False
0.12,2.0,c270fb91ae7ce470,3602,384,410,False
0.12,2.0,c270fb91ae7ce470,3603,384,410,False
0.12,2.0,c270fb91ae7ce470,3604,384,410,False
0.12,2.0,c270fb91ae7ce470,3605,384,410,False
0.12,2.0,c270fb91ae7ce470,3606,384,410,False
0.12,2.0,c270fb91ae7ce470,3607,384,410,False
0.12,2.0,c270fb91ae7ce470,3608,384,411,False
0.12,2.0,c270fb91ae7ce470,3609,385,411,False
0.12,2.0,c270fb91ae7ce470,3610,385,411,False
0.12,2.0,c270fb91ae7ce470,3611,385,411,False
0.12,2.0,c270fb91ae7ce470,3612,385,411,False
0.12,2.0,c270fb91ae7ce470,3613,385,411,False
0.12,2.0,c270fb91ae7ce470,3614,385,411,False
0.12,2.0,c270fb91ae7ce470,3615,385,411,False
0.12,2.0,c270fb91ae7ce470,3616,385,411,False
0.12,2.0,c270fb91ae7ce470,3617,385,412,False
0.12,2.0,c270fb91ae7ce470,3618,386,412,False
0.12,2.0,c270fb91ae7ce470,3619,386,412,False
0.12,2.0,c270fb91ae7ce470,3620,386,412,False
0.12,2.0,c270fb91ae7ce470,3621,386,412,False
0.12,2.0,c270fb91ae7ce470,3622,386,412,False
0.12,2.0,c270fb91ae7ce470,3623,386,412,False
0.12,2.0,c270fb91ae7ce470,3624,386,412,False
0.12,2.0,c270fb91ae7ce470,3625,386,412,False
0.12,2.0,c270fb91ae7ce470,3626,386,413,False
0.12,2.0,c270fb91ae7ce470,3627,387,413,False
0.12,2.0,c270fb91ae7ce470,3628,387,413,False
0.12,2.0,c270fb91ae7ce470,3629,387,413,False
0.12,2.0,c270fb91ae7ce470,3630,387,413,False
0.12,2.0,c270fb91ae7ce470,3631,387,413,False
0.12,2.0,c270fb91ae7ce470,3632,387,413,False
0.12,2.0,c270fb91ae7ce470,3633,387,413,False
0.12,2.0,c270fb91ae7ce470,3634,387,413,False
0.12,2.0,c270fb91ae7ce470,3635,387,413,False
0.12,2.0,c270fb91ae7ce470,3636,387,414,False
0.12,2.0,c270fb91ae7ce470,3637,388,414,False
0.12,2.0,c270fb91ae7ce470,3638,388,414,False
0.12,2.0,c270fb91ae7ce470,3639,388,414,False
0.12,2.0,c270fb91ae7ce470,3640,388,414,False
0.12,2.0,c270fb91ae7ce470,3641,388,414,False
0.12,2.0,c270fb91ae7ce470,3642,388,414,False
0.12,2.0,c270fb91ae7ce470,3643,388,414,False
0.12,2.0,c270fb91ae7ce470,3644,388,414,False
0.12,2.0,c270fb91ae7ce470,3645,388,415,False
0.12,2.0,c270fb91ae7ce470,3646,389,415,False
0.12,2.0,c270fb91ae7ce470,3647,389,415,False
0.12,2.0,c270fb91ae7ce470,3648,389,415,False
0.12,2.0,c270fb91ae7ce470,3649,389,415,False
0.12,2.0,c270fb91ae7ce470,3650,389,415,False
0.12,2.0,c270fb91ae7ce470,3651,389,415,False
0.12,2.0,c270fb91ae7ce470,3652,389,415,False
0.12,2.0,c270fb91ae7ce470,3653,389,415,False
0.12,2.0,c270fb91ae7ce470,3654,389,416,False
0.12,2.0,c270fb91ae7ce470,3655,390,416,False
0.12,2.0,c270fb91ae7ce470,3656,390,416,False
0.12,2.0,c270fb91ae7ce470,3657,390,416,False
0.12,2.0,c270fb91ae7ce470,3658,390,416,False
0.12,2.0,c270fb91ae7ce470,3659,390,416,False
0.12,2.0,c270fb91ae7ce470,3660,390,416,False
0.12,2.0,c270fb91ae7ce470,3661,390,416,False
0.12,2.0,c270fb91ae7ce470,3662,390,416,False
0.12,2.0,c270fb91ae7ce470,3663,390,417,False
0.12,2.0,c270fb91ae7ce470,3664,391,417,False
0.12,2.0,c270fb91ae7ce470,3665,391,417,False
0.12,2.0,c270fb91ae7ce470,3666,391,417,False
0.12,2.0,c270fb91ae7ce470,3667,391,417,False
0.12,2.0,c270fb91ae7ce470,3668,391,417,False
0.12,2.0,c270fb91ae7ce470,3669,391,417,False
0.12,2.0,c270fb91ae7ce470,3670,391,417,False
0.12,2.0,c270fb91ae7ce470,3671,391,417,False
0.12,2.0,c270fb91ae7ce470,3672,391,418,False
0.12,2.0,c270fb91ae7ce470,3673,392,418,False
0.12,2.0,c270fb91ae7ce470,3674,392,418,False
0.12,2.0,c270fb91ae7ce470,3675,392,418,False
0.12,2.0,c270fb91ae7ce470,3676,392,418,False
0.12,2.0,c270fb91ae7ce470,3677,392,418,False
0.12,2.0,c270fb91ae7ce470,3678,392,418,False
0.12,2.0,c270fb91ae7ce470,3679,392,418,False
0.12,2.0,c270fb91ae7ce470,3680,392,418,False
0.12,2.0,c270fb91ae7ce470,3681,392,419,False
0.12,2.0,c270fb91ae7ce470,3682,393,419,False
0.12,2.0,c270fb91ae7ce470,3683,393,419,False
0.12,2.0,c270fb91ae7ce470,3684,393,419,False
0.12,2.0,c270fb91ae7ce470,3685,393,419,False
0.12,2.0,c270fb91ae7ce470,3686,393,419,False
0.12,2.0,c270fb91ae7ce470,3687,393,419,False
0.12,2.0,c270fb91ae7ce470,3688,393,419,False
0.12,2.0,c270fb91ae7ce470,3689,393,419,False
0.12,2.0,c270fb91ae7ce470,3690,393,420,False
0.12,2.0,c270fb91ae7ce470,3691,394,420,False
0.12,2.0,c270fb91ae7ce470,3692,394,420,False
0.12,2.0,c270fb91ae7ce470,3693,394,420,False
0.12,2.0,c270fb91ae7ce470,3694,394,420,False
0.12,2.0,c270fb91ae7ce470,3695,394,420,False
0.12,2.0,c270fb91ae7ce470,3696,394,420,False
0.12,2.0,c270fb91ae7ce470,3697,394,420,False
0.12,2.0,c270fb91ae7ce470,3698,394,420,False
0.12,2.0,c270fb91ae7ce470,3699,394,421,False
0.12,2.0,c270fb91ae7ce470,3700,395,421,False
0.12,2.0,c270fb91ae7ce470,3701,395,421,False
0.12,2.0,c270fb91ae7ce470,3702,395,421,False
0.12,2.0,c270fb91ae7ce470,3703,395,421,False
0.12,2.0,c270fb91ae7ce470,3704,395,421,False
0.12,2.0,c270fb91ae7ce470,3705,395,421,False
0.12,2.0,c270fb91ae7ce470,3706,395,421,False
0.12,2.0,c270fb91ae7ce470,3707,395,421,False
0.12,2.0,c270fb91ae7ce470,3708,395,422,False
0.12,2.0,c270fb91ae7ce470,3709,396,422,False
0.12,2.0,c270fb91ae7ce470,3710,396,422,False
0.12,2.0,c270fb91ae7ce470,3711,396,422,False
0.12,2.0,c270fb91ae7ce470,3712,396,422,False
0.12,2.0,c270fb91ae7ce470,3713,396,422,False
0.12,2.0,c270fb91ae7ce470,3714,396,422,False
0.12,2.0,c270fb91ae7ce470,3715,396,422,False
0.12,2.0,c270fb91ae7ce470,3716,396,422,False
0.12,2.0,c270fb91ae7ce470,3717,396,422,False
0.12,2.0,c270fb91ae7ce470,3718,396,423,False
0.12,2.0,c270fb91ae7ce470,3719,397,423,False
0.12,2.0,c270fb91ae7ce470,3720,397,423,False
0.12,2.0,c270fb91ae7ce470,3721,397,423,False
0.12,2.0,c270fb91ae7ce470,3722,397,423,False
0.12,2.0,c270fb91ae7ce470,3723,397,423,False
0.12,2.0,c270fb91ae7ce470,3724,397,423,False
0.12,2.0,c270fb91ae7ce470,3725,397,423,False
0.12,2.0,c270fb91ae7ce470,3726,397,423,False
0.12,2.0,c270fb91ae7ce470,3727,397,424,False
0.12,2.0,c270fb91ae7ce470,3728,398,424,False
0.12,2.0,c270fb91ae7ce470,3729,398,424,False
0.12,2.0,c270fb91ae7ce470,3730,398,424,False
0.12,2.0,c270fb91ae7ce470,3731,398,424,False
0.12,2.0,c270fb91ae7ce470,3732,398,424,False
0.12,2.0,c270fb91ae7ce470,3733,398,424,False
0.12,2.0,c270fb91ae7ce470,3734,398,424,False
0.12,2.0,c270fb91ae7ce470,3735,398,424,False
0.12,2.0,c270fb91ae7ce470,3736,398,425,False
0.12,2.0,c270fb91ae7ce470,3737,399,425,False
0.12,2.0,c270fb91ae7ce470,3738,399,425,False
0.12,2.0,c270fb91ae7ce470,3739,399,425,False
0.12,2.0,c270fb91ae7ce470,3740,399,425,False
0.12,2.0,c270fb91ae7ce470,3741,399,425,False
0.12,2.0,c270fb91ae7ce470,3742,399,425,False
0.12,2.0,c270fb91ae7ce470,3743,399,425,False
0.12,2.0,c270fb91ae7ce470,3744,399,425,False
0.12,2.0,c270fb91ae7ce470,3745,399,426,False
0.12,2.0,c270fb91ae7ce470,3746,400,426,False
0.12,2.0,c270fb91ae7ce470,3747,400,426,False
0.12,2.0,c270fb91ae7ce470,3748,400,426,False
0.12,2.0,c270fb91ae7ce470,3749,400,426,False
0.12,2.0,c270fb91ae7ce470,3750,400,426,False
0.12,2.0,c270fb91ae7ce470,3751,400,426,False
0.12,2.0,c270fb91ae7ce470,3752,400,426,False
0.12,2.0,c270fb91ae7ce470,3753,400,426,False
0.12,2.0,c270fb91ae7ce470,3754,400,427,False
0.12,2.0,c270fb91ae7ce470,3755,401,427,False
0.12,2.0,c270fb91ae7ce470,3756,401,427,False
0.12,2.0,c270fb91ae7ce470,3757,401,427,False
0.12,2.0,c270fb91ae7ce470,3758,401,427,False
0.12,2.0,c270fb91ae7ce470,3759,401,427,False
0.12,2.0,c270fb91ae7ce470,3760,401,427,False
0.12,2.0,c270fb91ae7ce470,3761,401,427,False
0.12,2.0,c270fb91ae7ce470,3762,401,427,False
0.12,2.0,c270fb91ae7ce470,3763,401,428,False
0.12,2.0,c270fb91ae7ce470,3764,402,428,False
0.12,2.0,c270fb91ae7ce470,3765,402,428,False
0.12,2.0,c270fb91ae7ce470,3766,402,428,False
0.12,2.0,c270fb91ae7ce470,3767,402,428,False
0.12,2.0,c270fb91ae7ce470,3768,402,428,False
0.12,2.0,c270fb91ae7ce470,3769,402,428,False
0.12,2.0,c270fb91ae7ce470,3770,402,428,False
0.12,2.0,c270fb91ae7ce470,3771,402,428,False
0.12,2.0,c270fb91ae7ce470,3772,402,429,False
0.12,2.0,c270fb91ae7ce470,3773,403,429,False
0.12,2.0,c270fb91ae7ce470,3774,403,429,False
0.12,2.0,c270fb91ae7ce470,3775,403,429,False
0.12,2.0,c270fb91ae7ce470,3776,403,429,False
0.12,2.0,c270fb91ae7ce470,3777,403,429,False
0.12,2.0,c270fb91ae7ce470,3778,403,429,False
0.12,2.0,c270fb91ae7ce470,3779,403,429,False
0.12,2.0,c270fb91ae7ce470,3780,403,429,False
0.12,2.0,c270fb91ae7ce470,3781,403,430,False
0.12,2.0,c270fb91ae7ce470,3782,404,430,False
0.12,2.0,c270fb91ae7ce470,3783,404,430,False
0.12,2.0,c270fb91ae7ce470,3784,404,430,False
0.12,2.0,c270fb91ae7ce470,3785,404,430,False
0.12,2.0,c270fb91ae7ce470,3786,404,430,False
0.12,2.0,c270fb91ae7ce470,3787,404,430,False
0.12,2.0,c270fb91ae7ce470,3788,404,430,False
0.12,2.0,c270fb91ae7ce470,3789,404,430,False
0.12,2.0,c270fb91ae7ce470,3790,404,431,False
0.12,2.0,c270fb91ae7ce470,3791,405,431,False
0.12,2.0,c270fb91ae7ce470,3792,405,431,False
0.12,2.0,c270fb91ae7ce470,3793,405,431,False
0.12,2.0,c270fb91ae7ce470,3794,405,431,False
0.12,2.0,c270fb91ae7ce470,3795,405,431,False
0.12,2.0,c270fb91ae7ce470,3796,405,431,False
0.12,2.0,c270fb91ae7ce470,3797,405,431,False
0.12,2.0,c270fb91ae7ce470,3798,405,431,False
0.12,2.0,c270fb91ae7ce470,3799,405,431,False
0.12,2.0,c270fb91ae7ce470,3800,405,432,False
0.12,2.0,c270fb91ae7ce470,3801,406,432,False
0.12,2.0,c270fb91ae7ce470,3802,406,432,False
0.12,2.0,c270fb91ae7ce470,3803,406,432,False
0.12,2.0,c270fb91ae7ce470,3804,406,432,False
0.12,2.0,c270fb91ae7ce470,3805,406,432,False
0.12,2.0,c270fb91ae7ce470,3806,406,432,False
0.12,2.0,c270fb91ae7ce470,3807,406,432,False
0.12,2.0,c270fb91ae7ce470,3808,406,432,False
0.12,2.0,c270fb91ae7ce470,3809,406,433,False
0.12,2.0,c270fb91ae7ce470,3810,407,433,False
0.12,2.0,c270fb91ae7ce470,3811,407,433,False
0.12,2.0,c270fb91ae7ce470,3812,407,433,False
0.12,2.0,c270fb91ae7ce470,3813,407,433,False
0.12,2.0,c270fb91ae7ce470,3814,407,433,False
0.12,2.0,c270fb91ae7ce470,3815,407,433,False
0.12,2.0,c270fb91ae7ce470,3816,407,433,False
0.12,2.0,c270fb91ae7ce470,3817,407,433,False
0.12,2.0,c270fb91ae7ce470,3818,407,434,False
0.12,2.0,c270fb91ae7ce470,3819,408,434,False
0.12,2.0,c270fb91ae7ce470,3820,408,434,False
0.12,2.0,c270fb91ae7ce470,3821,408,434,False
0.12,2.0,c270fb91ae7ce470,3822,408,434,False
0.12,2.0,c270fb91ae7ce470,3823,408,434,False
0.12,2.0,c270fb91ae7ce470,3824,408,434,False
0.12,2.0,c270fb91ae7ce470,3825,408,434,False
0.12,2.0,c270fb91ae7ce470,3826,408,434,False
0.12,2.0,c270fb91ae7ce470,3827,408,435,False
0.12,2.0,c270fb91ae7ce470,3828,409,435,False
0.12,2.0,c270fb91ae7ce470,3829,409,435,False
0.12,2.0,c270fb91ae7ce470,3830,409,435,False
0.12,2.0,c270fb91ae7ce470,3831,409,435,False
0.12,2.0,c270fb91ae7ce470,3832,409,435,False
0.12,2.0,c270fb91ae7ce470,3833,409,435,False
0.12,2.0,c270fb91ae7ce470,3834,409,435,False
0.12,2.0,c270fb91ae7ce470,3835,409,435,False
0.12,2.0,c270fb91ae7ce470,3836,409,436,False
0.12,2.0,c270fb91ae7ce470,3837,410,436,False
0.12,2.0,c270fb91ae7ce470,3838,410,436,False
0.12,2.0,c270fb91ae7ce470,3839,410,436,False
0.12,2.0,c270fb91ae7ce470,3840,410,436,False
0.12,2.0,c270fb91ae7ce470,3841,410,436,False
0.12,2.0,c270fb91ae7ce470,3842,410,436,False
0.12,2.0,c270fb91ae7ce470,3843,410,436,False
0.12,2.0,c270fb91ae7ce470,3844,410,436,False
0.12,2.0,c270fb91ae7ce470,3845,410,437,False
0.12,2.0,c270fb91ae7ce470,3846,411,437,False
0.12,2.0,c270fb91ae7ce470,3847,411,437,False
0.12,2.0,c270fb91ae7ce470,3848,411,437,False
0.12,2.0,c270fb91ae7ce470,3849,411,437,False
0.12,2.0,c270fb91ae7ce470,3850,411,437,False
0.12,2.0,c270fb91ae7ce470,3851,411,437,False
